lat,long,tp_num,tp_name,type,height_m,height_ft,nat_park (eng only)
53.1321516782753,-1.73986790956554,TP0811,Aleck Low,Pillar,393.6,1291.2,peak district
50.9673106182426,-0.697394333113955,TP0833,Ambersham,Pillar,55.8,183.1,south downs
54.2560763393743,-3.39462258036909,TP0853,Annaside Banks,Pillar,35.4,116.0,lake district
51.0494963212948,-3.63212024445525,TP0857,Anstey Common,Pillar,356.3,1168.9,exmoor
54.3909564209424,-1.29350828132787,TP0886,Arncliffe Wood,Pillar,299.6,983.1,north yorks moors
53.2325426565081,-1.94899467294798,TP0942,Axe Edge,Pillar,552.1,1811.4,peak district
54.2923688178829,-2.430638985773,TP0944,Aye Gill Pike,Pillar,556.6,1826.0,yorkshire dales
53.4153587832111,-1.70412745347624,TP0949,Back Tor,Pillar,538.3,1766.0,peak district
50.8798229872167,-0.065891878931551,TP0998,Balmer Down,Pillar,169.9,557.4,south downs
50.7607984070826,0.116596104399518,TP10051,Seaforth Head,Pillar,87.0,285.4,south downs
54.2577392910381,-3.32857500550209,TP10059,Black Combe,Pillar,600.8,1971.0,lake district
51.1627647886838,-3.58677369335431,TP10060,Dunkery,Pillar,519.9,1705.8,exmoor
50.8881183597281,-1.75717144966572,TP10093,Ibsley Common,Pillar,76.3,250.3,new forest
53.1376015916836,-1.8250385280006,TP1010,Bank Top,Pillar,266.5,874.2,peak district
50.9017045615577,-0.107623909400724,TP10124,Ditchling,Pillar,248.2,814.2,south downs
53.2320239504912,-1.60446550400233,TP10300,Hunting Tower Flagstaff,Intersected Station,0.0,0.0,peak district
53.3478719821647,-1.74285411996686,TP10308,Hope Church Spire,Intersected Station,0.0,0.0,peak district
53.1052176796003,-1.76439213702337,TP10352,Alsop Moor Works Chimney,Intersected Station,0.0,0.0,peak district
50.8743746496072,-0.486104873183604,TP1046,Barpham Hill,Pillar,141.8,465.2,south downs
54.6655466126384,-3.03498657598911,TP10512,Bowscale Fell,Buried Block,702.9,2306.0,lake district
54.0185096317364,-2.25027579412058,TP10598,Long Preston Church Tower Flagstaff,Intersected Station,0.0,0.0,yorkshire dales
54.3148285780216,-2.78941820028118,TP1062,Barrowfield,Pillar,229.5,752.8,lake district
54.4621881157576,-0.757201510810768,TP1072,Barton Rigg,Pillar,215.4,706.7,north yorks moors
54.5066373106686,-0.688777303527623,TP10739,Lythe Church Spire,Intersected Station,0.0,0.0,north yorks moors
51.0457694541723,-1.31169741632298,TP10773,St Catherines Hill Winchester,Surface Block,0.0,0.0,south downs
54.347260248344,-3.3559697409992,TP10926,Stainton Tower Centre,Intersected Station,170.1,558.0,lake district
50.9590945750462,-0.852030930346376,TP1105,Beacon Hill,Pillar,242.0,793.9,south downs
54.3984199178008,-1.76532235778478,TP11125,Calf Hall Wood,Surface Block,0.0,0.0,yorkshire dales
53.9678890431045,-1.85076095525631,TP1115,Beamsley Beacon,Pillar,393.2,1290.0,yorkshire dales
51.2296991518634,-3.83392671111859,TP11196,Lynton Church Tower Centre,Intersected Station,0.0,0.0,exmoor
54.6198466496791,-2.93563899983599,TP11538,Great Mell Fell,Buried Block,536.1,1759.0,lake district
50.8176873306429,-1.32920722325271,TP12410,Fawley Power Station Chimney,Intersected Station,0.0,0.0,new forest
50.8198812468427,-1.30759776450709,TP12411,Calshot Castle,Rivet,0.0,0.0,new forest
50.8059522022759,-1.32457837083116,TP12412,Eaglehurst Tower,Bolt,0.0,0.0,new forest
50.5420896805064,-3.84107242876509,TP1244,Bel Tor,Pillar,354.4,1162.6,dartmoor
50.5719292647019,-3.91533476121278,TP1247,Bellever Tor,Pillar,443.8,1456.0,dartmoor
50.8154353928781,-1.52218766710136,TP12494,Beaulieu RAF Water Tower,Bolt,0.0,0.0,new forest
50.7993569897094,-1.39611922881407,TP12495,Exbury Water Tower Vane,Intersected Station,0.0,0.0,new forest
50.826536909886,-1.40924275732337,TP12496,Beaulieu Road,Buried Block,0.0,0.0,new forest
50.8725966959718,-1.40921522670805,TP12502,Westcliff Hall Hotel,Rivet,0.0,0.0,new forest
50.9161138311394,-1.52841288310193,TP12506,Netley Marsh Church Spire,Intersected Station,0.0,0.0,new forest
50.8723123911915,-1.57799947064413,TP12507,Lyndhurst Church Spire,Intersected Station,0.0,0.0,new forest
50.7695482294124,-1.60449193995689,TP12535,Sway Tower,Bolt,0.0,0.0,new forest
50.7695481813608,-1.60447775965591,TP12536,Sway Tower (1989),Disc,0.0,0.0,new forest
50.7695662622226,-1.60450596871841,TP12537,Sway Tower Lightning Conductor,Intersected Station,0.0,0.0,new forest
50.8115491773284,-1.72171573891299,TP12552,Dur Hill Down N Radar Mast,Intersected Station,75.9,249.1,new forest
50.8113783551042,-1.72173094624546,TP12553,Dur Hill Down S Radar Mast,Intersected Station,75.9,249.1,new forest
50.8539083748319,-1.73129470501838,TP12569,Picket Post School,Bolt,0.0,0.0,new forest
50.9017490817008,-1.64120114062087,TP12570,Stoney Cross Plain,Surface Block,0.0,0.0,new forest
50.9148733463491,-1.64556690094595,TP12571,Danes Hole Water Tank,Other,0.0,0.0,new forest
50.9011951704758,-1.67957267753801,TP12572,Ocknell Plain,Surface Block,0.0,0.0,new forest
51.0598943763833,-1.27274672257624,TP12618,Cemetery Tank,Bolt,0.0,0.0,south downs
54.3970293072357,-0.505922250189138,TP12679,Ravenscar Mast,Intersected Station,0.0,0.0,north yorks moors
54.2987319839461,-0.471219377108472,TP12680,Scalby Reservoir,Surface Block,0.0,0.0,north yorks moors
54.3250813731137,-2.78695458990801,TP12726,Bradleyfield Radio Mast,Intersected Station,0.0,0.0,lake district
54.5634289552405,-3.32646519099502,TP12818,Mellbreak,Buried Block,508.4,1668.0,lake district
54.3808716993368,-2.91016305878372,TP12983,Windermere Church Tower Vane,Intersected Station,0.0,0.0,lake district
54.3176239631642,-3.06524958467384,TP13003,Top o' Selside,Buried Block,332.2,1090.0,lake district
50.9768248553393,-1.20404992040267,TP1336,Berry Hill,Pillar,118.4,388.4,south downs
54.2348859457042,-2.98678827903581,TP1356,Bigland Tarn,Pillar,205.2,673.4,lake district
50.9094408500228,-0.627435460030179,TP1358,Bignor Beacon,Pillar,245.1,804.2,south downs
53.2541222642218,-1.58440187987031,TP1376,Birchen Edge,Pillar,310.3,1018.0,peak district
55.0863731625339,-2.33243242605366,TP1384,Birk Hill,Pillar,230.1,754.9,northumberland
53.1455251558551,-1.67001199781542,TP13870,Elton Church Tower Flagstaff,Intersected Station,330.3,1083.6,peak district
54.2867983496789,-0.743944648076094,TP13999,Lydd,Surface Block,0.0,0.0,north yorks moors
54.283172486621,-0.872746629144459,TP14000,Appleton Le Moors Church Spire,Intersected Station,0.0,0.0,north yorks moors
51.2128767138092,-3.82336437093877,TP14053,Longstone Reservoir,Bolt,0.0,0.0,exmoor
53.289983092661,-1.90764363956692,TP1406,Black Edge,Pillar,507.2,1664.0,peak district
54.3066147648727,-1.24959978222333,TP1408,Black Hambleton,Pillar,374.9,1230.0,north yorks moors
53.3273877877611,-1.56612393271885,TP1435,Blacka Plantation,Pillar,295.1,968.1,peak district
50.8956397190712,-0.047361426920039,TP1440,Blackcap,Pillar,206.7,678.2,south downs
51.0584451413858,-0.689573515785921,TP1443,Blackdown,Pillar,280.5,920.1,south downs
55.203789824533,-2.27615603453,TP1452,Blackmoor Skirt,Pillar,363.7,1193.1,northumberland
50.8759883986411,-0.44400772759292,TP1456,Blackpatch Hill,Pillar,169.6,556.3,south downs
53.0955762903355,-1.68785117940551,TP1460,Blackstones Low,Pillar,295.6,969.9,peak district
55.2779203594394,-2.30371426900025,TP1464,Blackwool Law,Pillar,265.8,872.0,northumberland
51.0937916754924,-3.47046578558542,TP1473,Blagdon Hill,Pillar,361.2,1185.0,exmoor
53.1311139007587,-1.62102543255548,TP1483,Blakelow Hill,Pillar,366.9,1203.8,peak district
55.2542493274122,-2.20058395757757,TP1484,Blakemans Law,Pillar,274.3,900.0,northumberland
54.2384444963338,-2.35033882785539,TP1493,Blea Moor,Pillar,535.5,1757.0,yorkshire dales
55.4228945506661,-2.15601720979918,TP1502,Bloodybush Edge,Pillar,610.2,2002.0,northumberland
53.2050566965756,-1.72593781121623,TP1521,Bole Hill,Pillar,355.8,1167.2,peak district
54.4400299553681,-1.97423349290352,TP1530,Booze Moor,Pillar,522.1,1713.0,yorkshire dales
50.8944789205294,-0.829091960941899,TP1544,Bow Hill,Pillar,206.6,677.6,south downs
50.6148259043617,-3.66833618617164,TP1546,Bowden,Pillar,260.0,853.1,dartmoor
53.0855895442997,-1.94409148908525,TP1562,Bradnop,Pillar,405.5,1330.2,peak district
53.3179651555883,-1.80363285757018,TP1566,Bradwell Moor,Pillar,471.0,1545.4,peak district
50.9350398233327,-1.65341155079344,TP1583,Bramshaw,Pillar,125.1,410.4,new forest
55.286273201487,-2.18440276683891,TP1588,Branshaw,Pillar,325.5,1068.0,northumberland
50.8791405557696,-1.69100967883901,TP1597,Bratley Plain,Pillar,104.8,343.9,new forest
50.4407488076848,-3.8277990409142,TP1615,Brent Hill,Pillar,310.9,1019.9,dartmoor
50.9389317311274,-1.04685913117921,TP1654,Broadhalfpenny Down,Pillar,152.6,500.5,south downs
50.9027790026316,-0.906989031375488,TP1656,Broadreed Farm,Pillar,109.0,357.7,south downs
54.431412880076,-0.569405916817497,TP1697,Brow Top,Pillar,220.5,723.6,north yorks moors
53.3629691583688,-1.87570483961172,TP1707,Brown Knoll,Pillar,569.0,1866.8,peak district
54.3984691701822,-2.79566021226215,TP1721,Brunt Knott,Pillar,427.0,1401.0,lake district
54.2048495860925,-2.06160937932808,TP1744,Buckden Pike,Pillar,702.0,2303.0,yorkshire dales
50.8396517965547,-0.05955673082106,TP1764,Bullocks Hill,Pillar,195.8,642.5,south downs
53.2562223102364,-1.95709084176527,TP1769,Burbage Edge,Pillar,500.1,1640.7,peak district
55.0311625966534,-2.48033155922431,TP1775,Burn Divot,Pillar,258.5,848.0,northumberland
54.263156022358,-3.13637235310792,TP1780,Burney,Pillar,298.7,980.0,lake district
50.7576382234256,-1.72920886166362,TP1802,Burton Common,Pillar,24.2,79.4,new forest
50.9042788624278,-0.582274723240759,TP1812,Bury Hill,Pillar,178.3,585.1,south downs
51.2360355107534,-3.79414004683372,TP1821,Butter Hill,Pillar,302.3,991.8,exmoor
50.4122071724956,-3.8937961423327,TP1822,Butterdon,Pillar,364.9,1197.0,dartmoor
55.1162350028247,-2.38962189076495,TP1859,Cairnglastenhope,Pillar,312.4,1025.0,northumberland
54.034448602621,-2.12795424153076,TP1880,Calton,Pillar,274.9,902.0,yorkshire dales
53.210102973615,-1.64540952251495,TP1882,Calton Pastures,Pillar,289.8,950.6,peak district
51.1150196112905,-0.924248703326363,TP1899,Candover,Pillar,174.2,571.5,south downs
54.3400856453193,-3.03931243861327,TP2007,Carron Crag,Pillar,314.4,1031.6,lake district
51.2229435038756,-3.8523184998902,TP2025,Castle Field,Pillar,316.2,1037.4,exmoor
54.1960285939067,-2.30225032788936,TP2060,Cave Hill,Pillar,384.7,1262.0,yorkshire dales
54.3397923692511,-3.18518450915225,TP2061,Caw,Pillar,529.1,1736.0,lake district
50.7070139543948,-3.93287465483668,TP2063,Cawsand Hill,Pillar,550.8,1807.0,dartmoor
51.1623472281665,-3.81110165971923,TP2100,Chains Barrow,Pillar,487.6,1599.7,exmoor
50.8967999243286,-0.38843791801551,TP2110,Chanctonbury Ring,Pillar,238.6,782.9,south downs
51.0461220069488,-1.24359035637036,TP2134,Cheesefoot Head,Pillar,176.4,578.7,south downs
55.4784559341669,-2.14544702221098,TP2152,Cheviot,Pillar,817.5,2682.0,northumberland
51.120986648759,-3.64132639906222,TP2154,Chibbet Cross,Pillar,392.0,1286.0,exmoor
53.3495754686977,-1.94814977686909,TP2162,Chinley Churn,Pillar,451.5,1481.2,peak district
50.8651284557472,-0.769831574069537,TP2173,Church Farm,Pillar,35.6,116.7,south downs
50.7720254510997,0.131257844787002,TP2178,Chyngton,Pillar,38.8,127.3,south downs
50.861836058007,-0.380748253952349,TP2184,Cissbury Ring,Pillar,183.8,603.1,south downs
50.759287284066,0.161703814150001,TP2222,Cliff End,Pillar,97.0,318.2,south downs
50.878198791925,0.036974001774956,TP2227,Cliffe Hill,Pillar,164.3,539.1,south downs
54.5936354789603,-3.03237245595772,TP2241,Clough Head,Pillar,726.3,2383.0,lake district
54.3559687219334,-0.477620387155361,TP2243,Cloughton,Pillar,194.8,639.2,north yorks moors
53.4624147130207,-1.91213587799921,TP2310,Cock Hill,Pillar,426.6,1399.6,peak district
55.5086567692069,-2.07475265090111,TP2340,Cold Law,Pillar,452.9,1486.0,northumberland
55.1861759932688,-2.21439166582969,TP2344,Coldtown Beacon,Pillar,365.7,1199.9,northumberland
54.370734127693,-3.12154705217362,TP2382,Coniston Old Man,Pillar,802.2,2632.0,lake district
54.1257134192838,-1.9989855209604,TP2383,Conistone Moor,Pillar,512.7,1682.0,yorkshire dales
54.2876308500754,-0.552009304489416,TP2392,Coomb Hill,Pillar,208.1,682.6,north yorks moors
55.3067292401708,-2.24780772427804,TP2409,Corby Pike,Pillar,368.5,1209.0,northumberland
54.3030193785078,-3.36888432664057,TP2418,Corney Hill,Pillar,92.0,301.9,lake district
54.1975375206305,-2.25190919956102,TP2441,Cosh Outside,Pillar,599.5,1967.0,yorkshire dales
51.0565019319484,-3.54819228458092,TP2458,Court Down,Pillar,316.2,1037.4,exmoor
50.8615661351042,-0.18282896664233,TP2459,Court Farm W Blatchington,Pillar,137.4,450.7,south downs
50.9157300401657,-0.725294627419426,TP2461,Court Hill,Pillar,178.4,585.2,south downs
54.1508447509496,-2.17828746070512,TP2465,Cow Close Fell,Pillar,624.2,2048.0,yorkshire dales
53.4251316496282,-1.96902108605201,TP2474,Cown Edge Rocks,Pillar,411.2,1349.0,peak district
50.5668170971696,-4.07608256635865,TP2477,Cox Tor,Pillar,442.0,1450.0,dartmoor
54.572022900499,-3.2503414589225,TP2487,Crag Hill,Pillar,839.4,2754.0,lake district
50.5237414345382,-3.98712725677306,TP2536,Cramber Tor,Pillar,445.6,1462.0,dartmoor
50.6852951351084,-3.78218984103662,TP2539,Cranbrook Castle,Pillar,0.0,0.0,dartmoor
53.9989780779805,-2.02057336384116,TP2610,Crook Rise Crag Top,Pillar,415.1,1362.0,yorkshire dales
51.1452792676365,-3.44994228392266,TP2641,Croydon Hill,Pillar,382.0,1253.3,exmoor
51.2070707360575,-3.6651292982402,TP2673,Culbone Hill,Pillar,434.0,1423.9,exmoor
54.3659275731737,-3.41090286182718,TP2685,Cumblands,Pillar,26.3,86.4,lake district
54.4433056383008,-0.909973639601798,TP2728,Danby Moor,Pillar,312.0,1023.6,north yorks moors
55.254160870615,-2.05169741152448,TP2730,Darden Pike,Pillar,374.9,1230.0,northumberland
51.0449986415241,-1.27928495511781,TP2742,Deacon Hill,Pillar,143.1,469.4,south downs
53.5120891317687,-1.81380612662401,TP2744,Dead Edge End,Pillar,499.6,1639.1,peak district
50.8104547364192,0.108066028019216,TP2763,Denton Hill,Pillar,140.9,462.1,south downs
50.8833875629224,-0.213939025239629,TP2770,Devils Dyke,Pillar,217.1,712.2,south downs
50.8758310251382,-1.43775672281763,TP2775,Dibden,Pillar,31.1,101.9,new forest
54.3444762443761,-1.26232438937414,TP2794,Dodd End,Pillar,399.6,1311.0,north yorks moors
54.2567051218142,-2.24563893268321,TP2795,Dodd Fell,Pillar,668.4,2193.0,yorkshire dales
55.3143335775549,-2.32356134663147,TP2818,Dour Hill,Pillar,415.1,1362.0,northumberland
50.7114433118125,-3.84947143618047,TP2829,Drascombe,Pillar,274.9,901.9,dartmoor
50.9617948237586,-1.15612062619228,TP2838,Droxford,Pillar,139.2,456.7,south downs
50.8734735804968,-0.55333365575925,TP2867,Drylodge Plantation,Pillar,106.2,348.3,south downs
50.8087097768089,-1.72647289533566,TP2937,Dur Hill Down,Pillar,75.9,249.1,new forest
55.1275234438719,-2.26932478801058,TP2952,Ealingham Rigg,Pillar,240.8,790.0,northumberland
50.6265899093603,-3.79765654417349,TP2960,Easdon Tor,Pillar,439.2,1440.9,dartmoor
54.5649450223987,-0.841665001058131,TP2961,Easington,Pillar,213.6,700.9,north yorks moors
54.3223078301992,-2.41456278822598,TP2965,East Baugh Fell,Pillar,676.1,2218.0,yorkshire dales
50.819466937461,-0.092067870008348,TP2968,East Brighton Golf Course,Pillar,107.7,353.2,south downs
50.7614836675396,0.250956543653331,TP2972,East Dean Hill,Pillar,168.3,552.0,south downs
50.7276480615498,-3.99095510508871,TP2982,East Hill,Pillar,349.4,1146.2,dartmoor
50.9424957466207,-1.10169936376293,TP3011,Easthoe Farm,Pillar,128.2,420.5,south downs
53.1190673005044,-1.85235210048203,TP3018,Ecton Hill,Pillar,369.7,1212.8,peak district
53.3869676388698,-1.80710477285998,TP3019,Edale Moor,Pillar,590.0,1935.7,peak district
51.160507743026,-3.70002064387882,TP3055,Elsworthy,Pillar,444.3,1457.8,exmoor
53.1386798195486,-1.67155925392515,TP3057,Elton Common,Pillar,330.3,1083.6,peak district
53.4365139166393,-1.64039800794441,TP3060,Emlin Ridge,Pillar,389.0,1276.2,peak district
50.857626454497,-0.280112788266579,TP3066,Erringham Hill,Pillar,104.5,343.0,south downs
50.99840473479,-1.14274537105357,TP3089,Exton,Pillar,201.0,659.3,south downs
53.5071897016842,-1.93146362809446,TP3130,Featherbed Moss,Pillar,541.0,1775.0,peak district
54.6059065010753,-3.34498514887195,TP3136,Fellbarrow,Pillar,416.1,1365.3,lake district
54.1692563467472,-2.11493736910032,TP3179,Firth Fell,Pillar,607.2,1992.0,yorkshire dales
53.3057618534381,-1.57389144734459,TP3195,Flask Edge,Pillar,395.4,1297.3,peak district
50.9908971038434,-0.560116521599468,TP3201,Flexham Park,Pillar,150.9,494.9,south downs
55.5471610583358,-2.07148189345816,TP3287,Gains Law,Pillar,319.1,1047.0,northumberland
55.2864214678812,-1.90561410386531,TP3312,Garleigh Moor,Pillar,268.2,880.0,northumberland
50.6107993583948,-4.11695979001662,TP3349,Gibbet Hill,Pillar,353.3,1159.1,dartmoor
54.4273765759375,-0.859960356747687,TP3365,Glaisdale Rigg,Pillar,325.9,1069.0,north yorks moors
54.5880938824587,-2.91819817385079,TP3422,Gowbarrow Fell,Pillar,481.3,1579.0,lake district
54.5351015912146,-3.35549879007954,TP3448,Great Borne,Pillar,616.0,2021.0,lake district
54.2796113096609,-2.32617627200046,TP3461,Great Knoutberry Hill,Pillar,672.4,2206.0,yorkshire dales
50.6624558696651,-4.05189947083231,TP3462,Great Links,Pillar,586.7,1925.0,dartmoor
51.1091478035683,-3.55886532713771,TP3465,Great Nurcott,Pillar,331.6,1088.0,exmoor
54.3708738236834,-2.23448382250599,TP3468,Great Shunner Fell,Pillar,716.3,2350.0,yorkshire dales
54.3138724607495,-3.21312366507635,TP3469,Great Stickle,Pillar,305.4,1002.0,lake district
50.930310163106,-0.523950063791825,TP3473,Greatham,Pillar,27.1,88.8,south downs
51.0006185193245,-1.24326141366557,TP3483,Green Hill,Pillar,128.8,422.4,south downs
53.0929631155368,-1.89464052490858,TP3520,Grindon Moor,Pillar,374.4,1228.4,peak district
54.5157009402182,-1.03949020394073,TP3534,Guisborough Moor,Pillar,323.9,1062.6,north yorks moors
54.2883483429363,-2.93790852685084,TP3536,Gummers How,Pillar,321.6,1055.0,lake district
53.1507636182803,-2.04622272435977,TP3538,Gun,Pillar,385.7,1265.3,peak district
51.0473761262636,-3.4828761992438,TP3555,Haddon Beacon,Pillar,355.0,1164.8,exmoor
50.8787260443091,-0.693710585888079,TP3576,Halnaker Hill,Pillar,127.1,417.0,south downs
53.9933899773963,-1.95434305485122,TP3579,Halton Height,Pillar,357.1,1171.6,yorkshire dales
54.2462848063118,-1.2175466852582,TP3584,Hambleton Down,Pillar,324.6,1064.9,north yorks moors
50.6103971762386,-3.8342542537345,TP3588,Hameldown Tor,Pillar,529.7,1738.0,dartmoor
55.3218357978063,-2.12238448365049,TP3603,Harbottle,Pillar,361.2,1185.0,northumberland
53.1724966580368,-1.89369827926086,TP3614,Hardings Booth,Pillar,361.2,1185.1,peak district
53.413729104467,-1.93411079508895,TP3646,Harry Hut,Pillar,440.7,1446.0,peak district
50.8911206788835,-1.62988024283182,TP3650,Hart Hill,Pillar,104.4,342.6,new forest
55.4092897396605,-2.01996652628363,TP3651,Hart Law,Pillar,341.1,1119.0,northumberland
54.3868452098546,-3.20494259324703,TP3653,Harter Fell,Pillar,649.2,2130.0,lake district
50.797706512223,-1.49756554046651,TP3664,Hatchet Moor,Pillar,39.7,130.1,new forest
53.1101728801979,-1.74791782125534,TP3679,Hawks Low,Pillar,382.1,1253.7,peak district
55.4765208127391,-1.99498910204671,TP3710,Heddon Hill,Pillar,277.6,910.7,northumberland
55.4719047881848,-2.09035890638566,TP3711,Hedgehope Hill,Pillar,716.0,2349.0,northumberland
54.5274164540692,-3.01867889332321,TP3724,Helvellyn,Pillar,949.2,3114.0,lake district
50.3989338638764,-3.9286983294004,TP3732,Henlake Down,Pillar,212.6,697.5,dartmoor
50.9637900343376,-0.570154040794904,TP3749,Hesworth,Pillar,70.3,230.8,south downs
50.9420802050665,-0.720474956496182,TP3759,Heyshott Down,Pillar,233.9,767.3,south downs
54.4054815529403,-3.01793374455848,TP3765,High Arnside,Pillar,322.3,1057.5,lake district
54.3678445344321,-2.95264881172429,TP3773,High Blind How,Pillar,269.4,884.0,lake district
50.8159978285004,-0.017777826896777,TP3782,High Dole,Pillar,125.8,412.8,south downs
53.2061443220125,-1.76833111351901,TP3791,High Low,Pillar,312.4,1024.9,peak district
53.3644786982511,-1.65860137194102,TP3795,High Neb,Pillar,458.1,1503.1,peak district
54.7054687199524,-3.05875487532969,TP3801,High Pike,Pillar,658.4,2160.0,lake district
54.4760898462169,-3.11144936094515,TP3803,High Raise,Pillar,762.3,2501.0,lake district
53.2572168848353,-1.68846042659405,TP3804,High Rake,Pillar,391.8,1285.4,peak district
54.5526164800481,-3.10374242164538,TP3807,High Seat,Pillar,608.7,1997.0,lake district
54.5185639443768,-0.877258651689725,TP3812,High Waupley Farm,Pillar,200.0,656.0,north yorks moors
